Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Speakers,Launch price category
3,160324,57356,11840,44313,46815,6,6.5,720,1600,269,90,0,450,0,120,167.24,76.54,9.36,203.0,2,1,1,3,0,3,0,160324,3,3,2,32,1,1,5000,10,0,0,16,0,1,0,0,1,2.4,3.003953901,1.12,5.0,0,0,1,0,0,0,630,2,1,1,0,0,0,7,1,0,1,1,0,0,0,0,1,1.0,0.0
4,1621912,391207,592185,339817,298703,1,6.81,1312,2848,460,120,1,600,1,120,162.9,76.7,8.8,217.0,8,4,2,1,8,3,1,1621912,16,5,4,512,7,0,5450,66,1,1,50,1,2,0,2,2,2.0,2.5,0.7,12.0,0,1,0,0,1,2,540,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,2.0
9,925642,243663,282654,180301,219024,0,6.7,1440,3216,525,120,1,500,1,240,163.6,74.0,8.3,193.0,8,2,2,1,4,2,1,925642,8,4,4,256,6,0,4500,65,1,1,50,0,1,0,2,2,2.4,2.8,0.8,32.0,0,1,0,0,1,2,1270,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
2,240697,88615,35342,63561,53179,2,6.53,1080,2340,395,60,0,440,0,120,162.3,77.3,9.6,198.0,0,1,1,2,0,2,1,240697,4,3,2,64,3,1,6000,18,0,1,48,0,1,0,0,1,2.1,4.0,1.12,8.0,0,0,1,1,0,0,1360,2,1,1,1,0,0,12,1,0,1,0,0,0,0,0,1,1.0,0.0
13,578896,187221,137987,125280,128408,1,6.78,1200,2652,429,120,0,800,1,240,164.24,74.35,7.88,188.0,0,2,1,1,0,3,1,578896,8,3,2,256,6,0,4500,100,0,1,50,0,1,0,1,2,2.4,2.8,0.61,60.0,0,0,0,0,1,1,509,4,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,1.0,2.0
12,1284112,342108,491558,218145,232301,0,6.78,1080,2400,388,120,0,1300,1,360,164.81,76.9,8.5,199.5,0,2,1,1,6,3,1,1284112,8,4,4,128,6,0,5000,120,0,0,50,0,1,0,2,2,2.5,3.1,1.0,16.0,0,1,0,0,0,1,418,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
0,268666,80372,23332,101820,63142,2,6.56,720,1612,269,90,0,480,0,120,163.6,75.6,8.3,190.0,0,1,1,2,1,3,0,268666,4,3,2,128,4,1,5000,18,0,1,50,0,4,0,0,1,2.2,3.003953901,0.9680385288966724,32.0,0,0,1,1,0,0,265,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,0.0,0.0
17,771491,227609,209167,157166,177549,0,6.7,1080,2412,395,120,1,700,1,240,161.7,76.3,8.5,190.0,4,1,1,1,0,3,1,771491,8,3,2,128,4,0,5000,50,0,0,50,0,1,0,1,2,2.2,2.76,0.64,50.0,0,1,0,0,0,1,21,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
2,1546742,413659,537217,315690,280176,1,6.67,1220,2712,446,144,1,600,1,480,162.15,75.7,8.49,204.0,8,2,1,1,8,3,1,1546742,12,5,4,256,7,0,5000,120,0,0,50,0,2,1,2,2,2.2,2.0,0.8,20.0,0,1,0,0,1,2,387,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
9,1449660,380900,520102,287260,261398,0,6.74,1240,2772,451,120,1,500,1,120,162.9,74.1,9.0,207.0,4,2,2,1,8,3,1,1449660,12,4,4,256,7,0,4800,80,0,0,50,0,2,0,2,2,2.4,2.74,0.8,32.0,0,1,0,0,1,2,540,2,1,1,1,0,1,20,1,1,1,0,0,0,0,0,1,1.0,2.0
5,406776,130998,85094,86339,104345,3,6.5,1080,2400,405,60,0,400,0,120,158.9,73.6,8.7,187.0,0,1,2,1,0,2,1,406776,6,3,2,128,2,1,4500,15,0,0,48,0,1,0,1,3,2.2,2.8,0.8,32.0,0,1,1,1,1,1,1543,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,1.0
9,453163,112688,107979,106261,126235,1,6.7,1080,2412,394,120,0,800,1,240,162.4,74.3,7.99,182.0,0,2,1,1,0,3,1,453163,8,3,2,128,4,1,5000,67,0,1,50,1,1,0,2,2,2.4,2.74,0.8,32.0,0,1,0,0,0,1,234,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,1.0
2,2149581,502823,855638,428947,362173,1,6.67,1220,2712,446,144,1,4000,1,480,160.4,75.1,8.4,211.0,8,2,2,1,18,3,1,2149581,12,5,4,256,7,0,5500,120,0,0,50,0,2,2,2,2,2.4,2.0,1.75,20.0,0,1,0,0,1,2,52,2,2,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1.0,1.0
2,387217,130988,90091,72615,93523,2,6.67,1080,2400,395,60,0,628,1,120,166.0,77.0,8.8,210.0,0,2,1,2,0,2,1,387217,4,3,2,64,3,1,5020,18,0,0,48,0,1,0,1,2,2.5,3.06,1.0,16.0,0,0,1,1,0,1,1604,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,0.0
14,1497489,391318,524907,305073,276191,0,6.78,1264,2780,450,120,1,6000,1,360,162.0,75.1,8.65,199.0,5,2,1,1,8,3,1,1497489,8,5,4,256,7,0,5500,120,0,0,50,1,2,0,2,2,2.5,2.74,0.8,32.0,0,1,0,0,1,2,82,4,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,2.0
11,442231,138931,69242,108730,125328,0,6.78,1080,2436,393,120,0,1300,0,180,165.5,76.1,7.9,198.3,3,1,1,1,2,3,1,442231,8,3,2,256,4,1,6000,70,0,1,108,0,2,0,0,2,1.7,3.003953901,0.9680385288966724,32.0,0,1,1,1,1,1,174,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,0.0
6,457385,153722,83189,97453,123021,2,6.72,1080,2400,391,120,1,550,0,240,165.5,76.0,8.3,195.0,0,1,1,2,0,3,1,457385,8,3,2,128,4,1,5000,67,0,1,108,0,1,0,0,1,2.4,1.67,1.0,16.0,0,1,1,0,1,1,509,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
6,380907,141635,36036,84720,118516,0,6.44,1080,2400,408,90,0,550,1,120,158.3,73.3,8.2,184.0,0,2,1,1,0,2,1,380907,8,3,2,128,3,0,4115,30,0,0,48,0,2,0,1,2,2.5,2.8,0.8,32.0,0,1,0,0,1,1,1451,4,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,1.0
2,592246,205501,138204,108214,140327,0,6.55,1080,2400,402,120,0,500,1,120,159.3,73.7,7.29,173.0,3,2,1,1,0,3,1,592246,6,3,2,128,4,0,4300,67,0,0,108,0,1,0,1,2,2.5,2.8,0.8,32.0,0,1,0,0,1,1,783,2,2,1,1,0,1,18,0,1,1,0,0,0,0,0,1,1.0,1.0
6,835028,252341,204010,190195,188482,1,6.7,1080,2412,394,120,0,500,1,1000,163.3,75.5,8.2,186.0,0,1,1,1,4,3,1,835028,8,4,4,128,6,0,4500,150,0,0,50,0,2,0,1,2,2.4,3.09,1.0,16.0,0,1,0,0,1,2,874,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,1.0
8,1357413,380150,491769,221977,263517,0,6.8,1080,2400,387,120,0,600,1,960,166.27,77.1,9.98,235.0,0,2,2,1,6,3,1,1357413,12,4,4,256,6,0,5000,65,0,0,64,0,1,2,2,2,2.0,2.8,1.12,16.0,0,1,1,0,1,2,783,2,2,1,1,1,0,20,1,1,1,1,0,0,1,0,0,1.0,2.0
2,276250,81388,42273,70788,81801,2,6.74,720,1600,260,90,0,600,0,120,168.0,78.0,8.09,192.0,0,1,1,2,0,3,1,276250,4,3,2,64,1,1,5000,18,0,0,50,0,1,0,0,1,2.0,2.76,0.64,8.0,0,0,1,1,0,0,295,2,1,1,1,0,0,7,0,0,1,0,0,0,0,0,1,0.0,0.0
9,761462,220742,222772,145990,171958,1,6.7,1440,3168,513,120,0,800,1,240,165.2,74.4,8.8,207.0,8,0,2,1,4,3,1,761462,12,4,2,512,5,0,4260,65,0,0,48,1,1,0,2,2,2.4,2.8,0.8,32.0,0,1,0,1,1,2,1604,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,3.0
8,2290773,516397,904492,457734,412150,0,6.8,1116,2480,400,120,0,1600,1,960,164.0,76.4,8.9,229.0,0,0,2,1,12,3,1,2290773,16,5,4,256,7,0,5500,165,0,0,50,0,1,2,2,2,2.0,3.06,1.12,16.0,0,1,1,0,1,2,295,2,2,1,1,0,0,20,1,1,1,0,0,0,1,0,0,1.0,2.0
14,1376731,377162,448983,309112,241774,0,6.78,1264,2780,450,120,1,6000,1,360,162.0,75.1,8.65,191.0,5,2,1,1,0,3,1,1376731,8,5,4,128,7,0,5500,120,0,0,50,0,2,0,2,2,2.5,2.74,0.8,32.0,0,1,0,0,1,1,113,4,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,1.0
11,400284,130933,52553,115339,101459,0,6.66,1080,2460,403,90,0,450,0,120,164.79,77.0,9.19,211.0,0,1,1,2,0,3,1,400284,8,3,2,256,4,1,6000,45,0,1,50,0,2,0,0,2,2.4,3.003953901,0.9680385288966724,8.0,0,0,1,1,0,1,691,2,1,1,0,0,0,13,1,1,1,0,0,0,0,0,1,1.0,1.0
3,581580,176945,149417,115764,139454,2,6.8,1080,2460,395,144,0,450,1,600,169.0,75.6,9.0,200.0,2,1,2,2,0,3,1,581580,8,3,2,256,6,0,5000,30,0,0,108,0,2,0,1,2,2.3,1.52,0.7,32.0,0,1,0,0,0,1,1086,4,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,0.0,2.0
2,812147,242385,249241,139319,181202,3,6.67,1080,2400,395,60,0,800,1,180,163.3,75.4,8.9,219.0,3,2,2,1,4,3,1,812147,6,4,2,128,6,0,4700,30,0,0,64,0,2,1,2,4,2.2,3.4,0.8,20.0,0,1,1,0,0,2,1543,2,1,1,1,0,0,24,1,1,1,1,0,0,0,1,0,0.0,1.0
6,771755,227236,211176,152585,180758,0,6.43,1080,2400,410,90,0,450,1,180,159.12,73.31,8.25,189.0,0,2,1,1,8,3,1,771755,6,3,4,128,6,0,4500,65,0,0,50,0,2,0,1,2,2.5,2.8,0.8,32.0,0,1,0,0,1,1,1148,2,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,1.0
10,444291,150762,83813,97455,112261,2,6.49,1080,2400,406,120,0,550,0,120,168.0,78.58,10.45,231.0,8,1,1,2,0,3,1,444291,6,3,2,128,4,1,4800,33,0,0,64,0,2,0,0,1,2.4,4.0,1.12,16.0,1,1,1,0,1,1,448,2,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,1.0,1.0
1,930661,235015,350048,153467,192131,1,6.1,1080,2400,429,60,0,500,1,120,152.2,71.8,8.9,178.0,7,1,2,1,4,2,1,930661,6,4,4,128,6,0,4410,18,0,0,12,0,2,0,2,2,2.0,2.8,1.12,8.0,1,1,0,0,1,1,813,2,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,1.0
14,271948,86762,32363,83661,69162,2,6.6,1080,2408,401,60,0,450,0,180,164.4,75.6,8.1,189.0,0,1,1,2,0,3,0,271948,4,3,2,64,4,1,5000,18,0,1,50,0,1,0,0,1,2.0,2.76,0.64,8.0,0,0,1,1,0,0,933,1,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0.0,0.0
3,703398,245141,163477,135096,159684,4,6.7,1220,2712,446,120,1,1600,1,360,160.8,72.4,7.8,180.0,8,4,2,1,0,2,1,703398,8,3,2,256,4,0,5000,68,1,0,50,1,2,0,1,2,2.4,3.94,0.7,32.0,1,1,0,0,1,1,21,4,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
14,567378,176730,111201,126509,152938,0,6.67,1080,2400,395,120,0,1200,0,240,162.95,75.45,7.97,188.0,4,1,1,1,0,3,1,567378,6,3,2,128,6,0,5000,45,0,0,50,0,1,0,0,1,2.5,3.0,1.0,16.0,0,1,1,0,1,1,143,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,0.0
2,249447,88296,37871,52688,70592,2,6.53,1080,2340,395,60,0,450,0,120,162.3,77.2,8.9,199.0,0,1,1,3,0,3,1,249447,3,3,2,64,1,1,5020,18,0,1,48,0,1,0,0,1,2.3,3.1,1.12,13.0,0,0,1,1,0,1,1543,2,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0.0,0.0
2,260204,73595,41818,72179,72582,2,6.74,720,1600,260,90,0,600,0,120,168.0,78.0,8.09,192.0,0,1,1,2,0,3,1,260204,6,3,2,128,1,1,5000,18,0,0,50,0,1,0,0,1,2.0,2.76,0.64,8.0,0,0,1,1,0,0,295,2,1,1,1,0,0,7,0,0,1,0,0,0,0,0,1,0.0,0.0
5,149179,53962,9540,41846,43831,7,6.5,720,1600,270,60,0,450,0,120,164.2,75.9,9.1,211.0,0,1,1,0,0,0,0,149179,2,1,1,32,1,1,5000,10,0,0,8,0,1,0,0,1,2.2,3.003953901,0.9680385288966724,5.0,0,0,1,0,0,0,995,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.0,0.0
14,1336242,355071,464513,248248,268410,0,6.74,1240,2772,451,144,1,500,1,120,163.9,75.8,8.9,199.0,0,2,1,1,6,3,1,1336242,8,5,4,128,6,0,4600,240,0,0,50,0,2,0,2,2,2.5,3.09,1.75,16.0,0,1,0,0,1,2,540,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
5,214093,72661,28660,53733,59039,2,5.8,720,1560,296,60,0,490,0,120,147.4,69.7,8.4,141.0,0,1,1,3,0,2,0,214093,3,2,2,32,1,1,3000,15,0,0,13,0,1,0,0,1,2.0,3.1,1.12,8.0,0,1,1,1,1,1,1940,1,1,1,1,0,0,6,1,1,1,0,0,0,0,0,1,0.0,0.0
2,1536568,380418,600588,277637,277637,1,6.73,1440,3200,522,120,1,500,1,240,162.9,74.6,8.38,229.0,8,2,2,1,8,3,1,1536568,8,5,4,128,7,0,4820,120,1,1,50,0,2,1,2,2,2.0,3.14,0.7,32.0,1,1,0,0,1,2,630,2,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1.0,3.0
5,306996,98433,40363,89624,78586,7,6.7,1080,2400,393,90,0,450,0,120,168.0,77.8,8.8,194.0,0,1,1,2,0,3,1,306996,4,3,2,64,1,1,5000,25,0,0,50,0,1,0,0,2,2.0,3.003953901,0.9680385288966724,13.0,0,0,1,0,1,0,326,2,1,1,1,0,0,13,1,0,0,0,0,0,0,0,1,0.0,0.0
5,1075398,294693,386444,169798,224463,5,6.8,1440,3088,500,120,1,830,1,120,163.3,77.9,8.9,228.0,8,2,2,1,6,2,1,1075398,8,4,4,128,6,0,5000,45,1,1,108,0,1,1,2,2,2.2,2.82,0.9680385288966724,40.0,1,1,0,0,1,2,933,4,2,1,1,1,1,20,1,1,1,1,1,1,0,1,0,1.0,3.0
3,412601,142152,72947,89230,108272,2,6.6,720,1612,267,120,0,500,0,120,164.4,75.0,8.2,194.0,0,1,1,2,0,3,1,412601,4,3,2,128,4,1,5000,18,0,0,50,0,1,0,0,1,2.0,4.0,1.12,8.0,1,1,1,0,1,1,174,2,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,1.0,0.0
5,135122,48967,14577,43997,27581,2,6.5,720,1560,259,60,0,400,0,120,163.3,77.5,8.0,183.0,0,1,1,3,0,2,1,135122,3,3,1,32,1,1,4000,15,0,0,13,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,8.0,0,0,1,1,1,1,1787,1,1,1,1,0,0,4,1,1,1,0,0,0,0,0,1,0.0,0.0
4,994058,272156,287990,211425,222487,1,6.73,1224,2688,439,120,1,600,1,120,161.4,75.5,7.8,191.0,0,2,2,1,8,3,1,994058,8,4,4,256,7,0,5100,66,0,1,54,1,2,0,2,2,2.0,2.5,0.9680385288966724,12.0,0,1,0,0,1,2,540,4,2,1,1,0,1,20,1,1,1,0,0,0,0,0,1,1.0,2.0
11,470535,139380,80644,127590,122921,0,6.78,1080,2436,393,120,0,500,0,120,165.4,75.9,7.8,199.0,0,2,1,1,0,3,1,470535,8,3,2,256,4,1,5000,70,0,0,50,0,2,0,1,2,1.9,1.57,0.9680385288966724,50.0,0,1,1,1,1,1,174,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,1.0
11,271382,84115,40997,69706,76564,2,6.8,1080,2460,395,90,0,580,0,120,168.4,76.2,8.4,208.0,0,2,1,2,0,3,1,271382,8,3,2,128,1,1,5000,18,0,0,50,0,2,0,0,1,2.45,2.8,0.8,32.0,0,0,1,1,0,0,540,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,0.0,0.0
1,405358,122440,105572,91809,85537,1,5.5,1080,2160,439,60,0,420,1,120,145.6,68.2,7.9,148.0,8,2,2,3,2,2,1,405358,4,3,2,64,3,0,2915,18,1,0,12,0,2,0,1,2,1.8,3.2,1.4,8.0,1,0,0,0,0,2,2121,2,1,1,1,1,1,16,1,1,1,1,0,0,0,0,1,1.0,2.0
4,311448,100089,40264,97928,73227,6,6.8,1080,2412,389,90,0,850,0,120,166.7,76.5,8.24,199.0,0,1,1,2,0,3,1,311448,6,3,2,128,4,1,6000,35,0,0,108,0,1,0,0,1,2.0,1.67,0.64,8.0,0,0,1,0,0,0,265,2,1,1,1,0,0,13,0,1,1,0,0,0,0,0,1,1.0,0.0
9,643176,218085,138836,140981,145274,0,6.7,1080,2412,394,120,0,500,1,240,162.3,74.2,7.89,185.0,0,2,1,1,0,3,1,643176,8,3,2,128,4,0,4600,80,0,1,50,1,1,0,1,2,2.4,2.74,0.8,32.0,0,1,0,0,0,1,418,2,1,1,1,0,1,18,1,1,1,0,0,0,0,1,0,0.0,1.0
4,293283,101579,38555,87651,65498,2,6.74,720,1600,260,90,0,450,0,120,167.59,77.19,8.62,198.0,0,1,1,2,0,3,1,293283,4,3,2,128,1,1,5000,22,0,0,48,0,1,0,0,1,2.0,3.003953901,0.8,8.0,0,0,1,0,0,1,874,2,1,1,1,0,0,12,0,1,1,0,0,0,0,0,1,0.0,0.0
2,1569435,377961,603214,309072,279188,0,6.67,1440,3200,526,120,1,4000,1,480,160.86,74.95,8.21,209.0,0,2,2,1,8,3,1,1569435,12,5,4,256,7,0,5000,120,0,0,50,0,1,1,2,2,2.4,3.06,1.0,16.0,0,1,0,0,1,2,113,2,2,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
3,418708,145397,82138,78984,112189,4,6.28,1080,2400,419,120,0,500,1,240,152.9,71.2,7.75,155.0,2,1,1,1,0,3,1,418708,6,3,2,128,4,0,4020,68,1,0,64,0,2,0,0,2,2.4,2.0,0.7,32.0,0,1,0,0,1,1,691,2,1,1,1,0,0,18,1,0,1,0,0,0,0,0,1,1.0,1.0
14,271601,88376,41729,63714,77782,2,6.72,1080,2400,392,90,0,680,0,180,165.6,75.9,7.89,189.5,0,1,1,2,0,3,1,271601,6,3,2,128,1,1,5000,33,0,0,64,0,1,0,0,2,2.0,2.0,0.7,8.0,0,0,1,0,0,0,540,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,0.0,0.0
9,446453,146992,82953,102495,114013,8,6.72,1080,2400,392,120,0,680,0,240,165.6,76.1,8.2,192.0,0,1,1,2,0,3,1,446453,8,3,2,256,4,1,5000,67,0,0,64,0,1,0,0,1,2.4,3.003953901,0.9680385288966724,32.0,0,1,1,0,0,1,479,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
0,432734,132866,66358,115800,117710,0,6.78,1080,2436,393,120,0,1300,0,360,163.6,74.6,7.75,190.0,4,1,1,1,0,3,1,432734,8,3,2,256,4,1,5000,70,1,1,108,0,4,0,0,2,2.2,3.1,0.7,32.0,0,0,0,1,0,1,174,2,2,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,0.0
5,421778,135657,88407,89854,107860,3,6.5,1080,2400,405,120,0,400,1,120,159.9,75.1,8.4,189.0,7,1,1,1,3,2,1,421778,6,3,2,128,3,1,4500,25,0,0,64,0,1,0,1,2,2.2,2.8,0.8,32.0,0,1,1,1,1,1,1270,4,1,1,1,0,0,18,0,1,1,0,0,0,0,0,1,1.0,1.0
13,1177226,347695,437576,177343,214612,1,6.67,1220,2700,444,120,1,550,1,300,161.0,74.5,8.3,197.0,8,2,2,1,6,3,1,1177226,8,4,4,128,6,2,4815,66,1,1,48,1,2,0,2,2,2.4,1.4,1.17,13.0,0,0,0,0,0,2,540,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,1,1.0,2.0
7,462983,155146,103728,98577,105532,1,6.1,1080,2520,449,60,0,1000,1,120,155.0,68.0,8.3,159.0,8,1,1,2,0,3,1,462983,6,3,2,128,4,1,5000,30,0,0,48,0,1,0,0,1,2.0,4.0,1.12,8.0,1,1,1,0,1,1,448,2,1,1,1,0,0,18,1,0,1,0,0,0,0,0,1,1.0,1.0
2,726818,219624,193800,141399,171995,0,6.67,1080,2340,386,90,0,800,1,180,162.6,74.8,9.0,208.0,0,2,2,1,4,3,1,726818,8,4,2,256,5,0,4780,30,1,1,108,0,1,2,2,2,2.2,3.0,0.9,20.0,0,1,0,0,0,2,1543,2,1,1,1,1,0,22,1,1,1,1,1,1,0,0,1,1.0,2.0
2,276827,89782,40425,64989,81631,2,6.5,1080,2400,405,90,0,400,1,120,161.9,75.5,8.9,181.0,0,1,1,2,0,3,1,276827,4,3,2,64,1,1,5000,18,0,1,50,0,1,0,0,1,2.0,2.8,1.12,8.0,0,0,1,1,0,0,1117,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,1.0,0.0
3,262388,83167,40636,64727,73858,2,6.5,720,1600,270,90,0,400,0,120,162.7,74.66,8.19,184.25,1,1,1,2,0,3,1,262388,4,3,2,64,1,1,5000,30,0,0,50,0,1,0,0,1,2.5,3.003953901,1.0,16.0,0,0,1,1,1,1,599,2,1,1,1,1,0,7,1,1,0,0,0,0,0,0,1,1.0,0.0
2,549818,174554,109191,108745,157328,0,6.67,1080,2400,395,120,0,700,1,360,163.65,76.19,8.34,204.0,3,2,1,2,2,3,1,549818,6,3,2,128,4,1,4500,120,0,0,108,0,1,0,1,2,2.4,3.0,1.0,16.0,0,1,1,1,1,1,1025,2,2,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,1.0
5,388163,127273,84697,86369,89824,6,6.5,720,1600,270,60,0,500,0,120,164.2,76.1,9.1,205.0,0,1,1,2,0,0,1,388163,4,3,2,64,3,1,5000,15,0,0,48,0,1,0,1,1,2.2,4.0,1.12,13.0,0,1,1,1,1,1,1298,2,1,1,1,0,0,16,0,1,1,0,1,1,0,0,1,0.0,1.0
14,1143789,340419,348187,201292,253891,1,6.74,1240,2772,451,144,1,600,1,360,163.85,75.75,8.95,193.1,0,0,0,1,8,3,1,1143789,8,5,4,256,6,0,5500,100,0,0,64,0,1,0,1,2,2.5,3.09,1.0,16.0,0,1,0,0,1,1,509,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
6,442327,146189,98495,85990,111653,2,6.72,1080,2400,391,120,1,550,0,240,165.5,76.0,8.3,195.0,0,1,1,2,0,3,1,442327,8,3,2,128,4,1,5000,50,0,1,108,0,1,0,0,1,2.4,1.67,1.0,16.0,0,1,1,0,1,1,448,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
0,414904,128589,64286,108629,113400,0,6.67,1080,2400,395,120,0,900,0,360,162.72,75.95,8.12,203.0,3,2,1,2,0,3,1,414904,8,3,2,256,4,1,5000,68,1,1,108,0,4,0,0,2,2.0,2.8,0.8,32.0,0,0,1,1,0,1,479,2,2,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,0.0
3,311501,103958,40166,92357,75020,2,6.5,720,1600,270,90,0,500,0,120,163.82,74.96,8.29,185.0,2,1,1,2,0,3,1,311501,4,3,2,64,4,1,5000,15,0,0,50,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,8.0,0,0,1,0,1,0,234,2,1,1,0,0,0,13,1,0,1,0,0,0,0,0,1,1.0,0.0
5,206005,75655,25987,49741,54622,7,6.5,720,1600,270,60,0,400,0,120,164.2,75.9,9.1,196.0,0,1,1,0,1,3,0,206005,3,3,2,32,1,1,5000,15,0,0,48,0,1,0,0,1,2.2,3.003953901,0.8,5.0,0,0,1,0,1,0,964,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0.0,0.0
2,667696,241677,167935,112520,145564,0,6.55,1080,2400,402,120,0,500,1,240,159.2,72.7,7.23,171.0,3,2,1,1,0,2,1,667696,8,3,2,128,4,0,4500,67,0,0,50,0,2,0,1,2,2.4,2.74,0.8,32.0,1,1,0,0,1,1,540,2,2,1,1,0,0,18,1,1,1,0,0,0,0,1,0,0.0,1.0
2,1305399,348779,486770,224485,245365,1,6.67,1440,3200,526,120,0,1400,1,480,162.78,75.44,8.59,204.0,3,2,1,1,6,3,1,1305399,8,4,4,128,6,0,5500,67,1,0,64,0,2,1,2,2,2.5,3.06,1.0,16.0,0,1,0,0,1,2,599,2,2,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
12,1602804,385400,600606,329145,287653,0,6.78,1440,3200,517,120,1,800,1,300,164.4,75.3,9.7,221.0,8,2,2,1,8,3,1,1602804,12,5,4,256,7,0,4700,80,1,1,50,0,2,1,2,2,2.5,2.8,0.8,32.0,0,1,0,0,1,2,630,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
5,1184659,314796,442066,205950,221847,5,6.6,1080,2340,393,120,1,780,1,120,157.4,75.8,7.6,195.0,8,2,2,1,6,2,1,1184659,8,4,4,128,6,0,4500,45,1,1,50,1,1,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,905,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1.0,2.0
2,658119,193964,220000,113151,131004,0,6.39,1080,2340,403,60,0,600,1,120,157.5,74.6,7.6,173.0,0,2,2,1,2,3,1,658119,6,3,2,128,3,0,3300,27,1,0,48,1,2,0,2,2,2.0,3.0,0.9,20.0,0,0,0,0,0,2,1970,2,1,1,1,1,0,20,1,1,1,1,1,1,0,0,1,0.0,1.0
2,843942,245778,289930,133352,174882,0,6.67,1080,2400,395,120,0,500,1,480,163.2,75.95,7.7,195.0,3,2,1,2,4,3,1,843942,6,4,4,128,6,0,4500,67,0,0,64,0,1,0,2,2,2.45,2.0,0.8,20.0,0,1,0,0,1,2,813,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
